fitness_score,loc,lloc,sloc,comment,multi,blank,avg_cyclomatic_complexity,maintainability_index,halstead_h1,halstead_h2,halstead_N1,halstead_N2,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time,halstead_bugs
1.5822386733354836,58,40,41,4,4,13,6,72.65250257235098,7,12,10,19,19,29,123.18989788986397,5.541666666666667,682.6773508063295,37.926519489240526,0.041063299
1.5703062879912053,49,30,31,0,6,12,5,78.87735429616612,3,7,4,8,10,12,39.863137138648355,1.7142857142857142,68.33680652339717,3.796489251299843,0.013287712379549451
1.5703062879912053,60,42,43,1,7,10,9,72.10335102786293,4,11,9,16,15,25,97.67226489021297,2.909090909090909,284.1374978624377,15.785416547913208,0.032557422
1.5698816540194096,53,36,36,2,6,11,8,75.13903920271056,5,10,9,16,15,25,97.67226489021297,4,390.6890595608519,21.70494775338066,0.032557422
1.5644102358874834,41,28,27,0,6,8,5,80.17984121529763,3,7,5,9,10,14,46.50699332842308,1.9285714285714286,89.69205856,4.982892142331044,0.015502331
1.5496757765116724,76,54,53,9,8,13,24,67.22289440341324,7,31,29,57,38,86,451.3217661561483,6.435483870967742,2904.4739467145673,161.35966370636484,0.1504405887187161
1.5033433960056493,63,45,43,6,7,13,8,74.34862751847487,6,13,11,21,19,32,135.93368043019473,4.846153846153846,658.7555282,36.59752934659089,0.045311227
1.4968526287677622,53,36,36,0,6,11,8,72.79633805419711,5,10,9,16,15,25,97.67226489021297,4,390.6890595608519,21.70494775338066,0.032557422
1.4968526287677622,59,41,41,5,7,11,8,76.00729025444525,5,10,9,16,15,25,97.67226489021297,4,390.6890595608519,21.70494775338066,0.032557422
1.4777192678242668,78,45,47,4,15,16,6,78.12640545864652,4,10,7,13,14,20,76.14709844115208,2.6,197.98245594699543,10.999025330388635,0.025382366147050694
1.4559888645303463,59,33,36,6,10,13,7,81.95243935763229,2,9,6,12,11,18,62.26976913547136,1.3333333333333333,83.02635884729514,4.612575491516397,0.020756589711823786
1.4559888645303463,71,41,43,3,13,13,11,75.40316633963786,8,17,13,26,25,39,181.11039140121426,6.117647058823529,1107.9694532780165,61.55385851544536,0.06037013
1.4550517921625103,47,31,32,2,7,8,5,80.6952462,4,7,5,10,11,15,51.89147427955947,2.857142857142857,148.26135508445563,8.236741949136423,0.017297158
1.438950434753381,66,43,45,4,7,14,9,71.62365045643075,7,22,15,30,29,45,218.60914478074076,4.7727272727272725,1043.3618273626264,57.96454596459036,0.072869715
1.4382358162444007,78,54,55,4,7,14,14,67.80143841446376,7,17,13,26,24,39,178.81353752812512,5.352941176470588,957.1783479446697,53.17657488581498,0.059604513
1.4318785057210348,65,43,45,6,7,13,6,74.35238383,7,14,12,23,21,35,153.73110979725664,5.75,883.9538813342257,49.10854896301254,0.051243703
1.429963723798681,62,39,42,2,7,13,9,72.44334243848114,6,16,12,24,22,36,160.5395382709427,4.5,722.4279222192422,40.134884567735675,0.053513179
1.429963723798681,61,36,39,1,10,11,9,76.48407388986405,6,13,9,18,19,27,114.6940428629768,4.153846153846154,476.42140881544213,26.46785604530234,0.038231348
1.4128359258563576,67,40,43,3,12,12,6,79.21869411,3,8,6,11,11,17,58.81033751683406,2.0625,121.29632112847025,6.738684507137236,0.019603445838944685
1.4124921770230778,52,36,37,0,4,11,7,70.30129809323672,4,9,7,13,13,20,74.00879436282185,2.888888888888889,213.80318371481866,11.87795465082326,0.024669598120940616
1.4124921770230778,56,36,37,9,5,11,7,79.85247076717228,4,9,7,13,13,20,74.00879436282185,2.888888888888889,213.80318371481866,11.87795465082326,0.024669598120940616
1.4030189432939884,41,33,35,0,0,6,9,51.85639775208293,5,10,8,16,15,24,93.76537429460444,4,375.06149717841777,20.836749843245432,0.031255125
1.9142149987260428,63,44,45,8,4,13,8,72.13923364746003,9,18,16,31,27,47,223.47971260168305,7.75,1731.9677726630437,96.22043181461353,0.074493238
1.862827217261968,77,51,56,16,4,15,10,71.69619067,8,23,20,38,31,58,287.3433860024388,6.608695652173913,1898.9649857552479,105.49805476418044,0.095781129
1.8253215861365861,70,48,50,16,0,16,11,72.64897854111491,8,18,15,28,26,43,202.11890788006698,6.222222222222222,1257.628760142639,69.86826445236883,0.067372969
1.8253215861365861,80,47,48,17,5,19,12,73.87337557,8,20,18,33,28,51,245.1751010249378,6.6,1618.1556667645893,89.89753704247718,0.081725034
1.7799344584102421,74,52,52,15,4,15,10,73.86867745859304,6,14,11,21,20,32,138.3016990363956,4.5,622.3576456637802,34.57542476,0.046100566
1.753474554669207,48,34,33,1,7,8,7,76.88840544,3,9,9,15,12,24,86.03910001730776,2.5,215.0977500432694,11.949875002403855,0.028679700005769252
1.741194311487682,64,42,43,10,5,13,9,76.61940664118141,5,11,9,17,16,26,104,3.8636363636363638,401.8181818181818,22.32323232323232,0.034666666666666665
1.741194311487682,65,42,43,10,6,13,9,76.99623186618498,5,11,9,17,16,26,104,3.8636363636363638,401.8181818181818,22.32323232323232,0.034666666666666665
1.741194311487682,62,44,44,3,3,15,6,68.28245953503789,7,15,11,22,22,33,147.1612434150308,5.133333333333334,755.4277161971582,41.96820645539768,0.049053748
1.6513410122129477,81,49,51,6,14,16,7,76.20532623,5,11,9,16,16,25,100,3.6363636363636362,363.6363636363636,20.2020202,0.033333333
1.650871428019163,44,36,37,4,0,7,5,70.39134623572906,6,9,7,14,15,21,82.04470251,4.666666666666667,382.8752783696349,21.27084879831305,0.027348234
1.650871428019163,70,50,50,0,7,13,12,65.51528031482802,6,22,14,28,28,42,201.90890672641936,3.8181818181818183,770.9249166,42.82916203287684,0.067302969
1.650871428019163,74,43,45,4,15,12,7,76.59381889,10,16,11,22,26,33,155.11451069865606,6.875,1066.4122610532604,59.24512561407002,0.051704837
1.650871428019163,70,44,44,3,13,12,10,75.14705632256248,7,16,12,23,23,35,158.32466846199546,5.03125,796.5709881994146,44.25394378885637,0.052774889
1.6255298762274717,63,45,43,7,7,13,8,74.84983226962036,6,13,11,21,19,32,135.93368043019473,4.846153846153846,658.7555282,36.59752934659089,0.045311227
1.5854375876597837,52,33,34,1,7,11,6,78.60930272842701,3,8,5,10,11,15,51.89147427955947,1.875,97.29651427,5.405361904120777,0.017297158
1.5822386733354836,58,40,41,4,4,13,6,72.65250257235098,7,12,10,19,19,29,123.18989788986397,5.541666666666667,682.6773508063295,37.926519489240526,0.041063299
1.5822386733354836,64,45,46,7,5,13,7,73.35420824,7,13,11,21,20,32,138.3016990363956,5.653846153846154,781.9365291673137,43.44091828707298,0.046100566
1.5703062879912053,49,30,31,0,6,12,5,78.87735429616612,3,7,4,8,10,12,39.863137138648355,1.7142857142857142,68.33680652339717,3.796489251299843,0.013287712379549451
1.5703062879912053,60,42,43,1,7,10,9,72.10335102786293,4,11,9,16,15,25,97.67226489021297,2.909090909090909,284.1374978624377,15.785416547913208,0.032557422
1.5703062879912053,60,39,39,2,7,14,5,74.54349915768788,5,15,9,18,20,27,116.69205856195879,3,350.07617568587636,19.44867642699313,0.038897353
1.5703062879912053,57,38,38,6,7,12,5,78.56934510262602,6,11,7,14,17,21,85.83671966625714,3.8181818181818183,327.74020236207275,18.207789020115154,0.02861224
1.5698816540194096,53,36,36,2,6,11,8,75.13903920271056,5,10,9,16,15,25,97.67226489021297,4,390.6890595608519,21.70494775338066,0.032557422
1.5698816540194096,66,45,45,1,7,13,8,71.21170331627572,5,10,9,16,15,25,97.67226489021297,4,390.6890595608519,21.70494775338066,0.032557422
1.5698816540194096,57,36,36,5,9,12,8,79.02003661,5,10,9,16,15,25,97.67226489021297,4,390.6890595608519,21.70494775338066,0.032557422
2.5163097261245135,91,63,62,18,4,20,13,68.21273161003077,10,30,26,50,40,76,404.4665352114396,8.333333333333334,3370.55446,187.25302556085165,0.1348221784038132
2.080869065910947,90,64,64,24,5,17,12,70.79154020467767,9,19,18,35,28,53,254.78981086905299,8.289473684210526,2112.0734322039916,117.33741290022175,0.084929937
1.9538178436815188,87,58,63,19,5,16,13,69.88280623,8,24,24,45,32,69,345,7.5,2587.5,143.75,0.115
1.9538178436815188,72,49,52,5,4,16,6,68.90547450099089,8,17,12,23,25,35,162.53496664211536,5.411764705882353,879.6009959455655,48.86672199697586,0.054178322214038455
1.9538178436815188,75,47,52,9,6,15,9,72.56032848167555,7,19,13,26,26,39,183.31714900750262,4.7894736842105265,877.9926610359337,48.77737005755187,0.061105716335834205
1.9422578078564976,65,44,45,10,6,13,5,75.52496489322746,7,19,12,22,26,34,159.81495041679716,4.052631578947368,647.6711148,35.98172860261222,0.05327165
1.9422578078564976,91,63,66,15,4,19,10,68.31097316314263,10,28,19,35,38,54,283.3880857259536,6.25,1771.175536,98.39864087706722,0.094462695
1.9142149987260428,63,44,45,8,4,13,8,72.13923364746003,9,18,16,31,27,47,223.47971260168305,7.75,1731.9677726630437,96.22043181461353,0.074493238
1.9142149987260428,68,46,47,14,5,14,8,73.32725873212743,9,25,21,41,34,62,315.4226961575211,7.38,2327.8194976425057,129.32330542458365,0.1051408987191737
1.862827217261968,77,51,56,16,4,15,10,71.69619067,8,23,20,38,31,58,287.3433860024388,6.608695652173913,1898.9649857552479,105.49805476418044,0.095781129
1.862827217261968,77,51,56,16,4,15,10,71.69619067,8,23,20,38,31,58,287.3433860024388,6.608695652173913,1898.9649857552479,105.49805476418044,0.095781129
1.8253215861365861,70,48,50,16,0,16,11,72.64897854111491,8,18,15,28,26,43,202.11890788006698,6.222222222222222,1257.628760142639,69.86826445236883,0.067372969
1.8253215861365861,80,47,48,17,5,19,12,73.87337557,8,20,18,33,28,51,245.1751010249378,6.6,1618.1556667645893,89.89753704247718,0.081725034
1.8253215861365861,75,52,52,4,4,17,14,64.43785573753708,8,24,21,39,32,60,300,6.5,1950,108.33333333333333,0.1
1.8253215861365861,75,40,42,18,5,20,12,75.79232239369757,8,20,18,33,28,51,245.1751010249378,6.6,1618.1556667645893,89.89753704247718,0.081725034
1.8253215861365861,96,52,54,18,15,21,13,72.95194648244866,8,21,19,35,29,54,262.33097373688895,6.666666666666667,1748.8731582459263,97.15961990255147,0.087443658
1.7799344584102421,74,52,52,15,4,15,10,73.86867745859304,6,14,11,21,20,32,138.3016990363956,4.5,622.3576456637802,34.57542476,0.046100566
1.7799344584102421,84,58,58,11,5,18,12,69.50899562,7,18,15,29,25,44,204.32967235008786,5.638888888888889,1152.1923190852178,64.01068439362321,0.068109891
1.7799344584102421,77,49,49,18,7,16,10,75.77996076462534,6,14,11,21,20,32,138.3016990363956,4.5,622.3576456637802,34.57542476,0.046100566
1.7637757549528568,68,45,48,1,4,16,6,65.05697485437814,7,21,14,27,28,41,197.10155180436175,4.5,886.9569831196279,49.27538795109044,0.065700517
1.753474554669207,48,34,33,1,7,8,7,76.88840544,3,9,9,15,12,24,86.03910001730776,2.5,215.0977500432694,11.949875002403855,0.028679700005769252
1.7449922747656967,82,44,49,19,5,21,6,74.29684878600564,7,32,23,46,39,69,364.69275310149516,5.03125,1834.8604140418975,101.9366896689943,0.12156425103383171
1.741194311487682,64,42,43,10,5,13,9,76.61940664118141,5,11,9,17,16,26,104,3.8636363636363638,401.8181818181818,22.32323232323232,0.034666666666666665
1.741194311487682,65,42,43,10,6,13,9,76.99623186618498,5,11,9,17,16,26,104,3.8636363636363638,401.8181818181818,22.32323232323232,0.034666666666666665
1.741194311487682,62,44,44,3,3,15,6,68.28245953503789,7,15,11,22,22,33,147.1612434150308,5.133333333333334,755.4277161971582,41.96820645539768,0.049053748
2.516309726,91,63,62,18,4,20,13,68.21273161,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.080869066,90,64,64,24,5,17,12,70.7915402,9,19,18,35,28,53,254.7898109,8.289473684,2112.073432,117.3374129,0.08492994
1.953817844,87,58,63,19,5,16,13,69.8828062,8,24,24,45,32,69,345,7.5,2587.5,143.75,0.115
1.953817844,72,49,52,5,4,16,6,68.9054745,8,17,12,23,25,35,162.5349666,5.411764706,879.6009959,48.866722,0.054178322
1.953817844,75,47,52,9,6,15,9,72.56032848,7,19,13,26,26,39,183.317149,4.789473684,877.992661,48.77737006,0.061105716
1.942257808,65,44,45,10,6,13,5,75.52496489,7,19,12,22,26,34,159.8149504,4.052631579,647.671115,35.9817286,0.05327165
1.942257808,91,63,66,15,4,19,10,68.31097316,10,28,19,35,38,54,283.3880857,6.25,1771.17554,98.39864088,0.0944627
1.914214999,63,44,45,8,4,13,8,72.13923365,9,18,16,31,27,47,223.4797126,7.75,1731.967773,96.22043181,0.07449324
1.914214999,68,46,47,14,5,14,8,73.32725873,9,25,21,41,34,62,315.4226962,7.38,2327.819498,129.3233054,0.105140899
1.862827217,77,51,56,16,4,15,10,71.6961907,8,23,20,38,31,58,287.343386,6.608695652,1898.964986,105.4980548,0.09578113
1.862827217,77,51,56,16,4,15,10,71.6961907,8,23,20,38,31,58,287.343386,6.608695652,1898.964986,105.4980548,0.09578113
1.825321586,70,48,50,16,0,16,11,72.64897854,8,18,15,28,26,43,202.1189079,6.222222222,1257.62876,69.86826445,0.06737297
1.825321586,80,47,48,17,5,19,12,73.8733756,8,20,18,33,28,51,245.175101,6.6,1618.155667,89.89753704,0.08172503
1.825321586,75,52,52,4,4,17,14,64.43785574,8,24,21,39,32,60,300,6.5,1950,108.3333333,0.1
1.825321586,75,40,42,18,5,20,12,75.79232239,8,20,18,33,28,51,245.175101,6.6,1618.155667,89.89753704,0.08172503
1.825321586,96,52,54,18,15,21,13,72.95194648,8,21,19,35,29,54,262.3309737,6.666666667,1748.873158,97.1596199,0.08744366
1.779934458,74,52,52,15,4,15,10,73.86867746,6,14,11,21,20,32,138.301699,4.5,622.3576457,34.5754248,0.04610057
1.779934458,84,58,58,11,5,18,12,69.5089956,7,18,15,29,25,44,204.3296724,5.638888889,1152.192319,64.01068439,0.06810989
1.779934458,77,49,49,18,7,16,10,75.77996076,6,14,11,21,20,32,138.301699,4.5,622.3576457,34.5754248,0.04610057
1.763775755,68,45,48,1,4,16,6,65.05697485,7,21,14,27,28,41,197.1015518,4.5,886.9569831,49.27538795,0.06570052
1.753474555,48,34,33,1,7,8,7,76.8884054,3,9,9,15,12,24,86.03910002,2.5,215.09775,11.949875,0.0286797
1.744992275,82,44,49,19,5,21,6,74.29684879,7,32,23,46,39,69,364.6927531,5.03125,1834.860414,101.9366897,0.121564251
1.741194311,64,42,43,10,5,13,9,76.61940664,5,11,9,17,16,26,104,3.863636364,401.8181818,22.32323232,0.034666667
1.741194311,65,42,43,10,6,13,9,76.99623187,5,11,9,17,16,26,104,3.863636364,401.8181818,22.32323232,0.034666667
1.741194311,62,44,44,3,3,15,6,68.28245954,7,15,11,22,22,33,147.1612434,5.133333333,755.4277162,41.96820646,0.04905375
2.516309726,91,63,62,18,4,20,13,68.21273161,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,88,58,59,16,4,20,13,68.71614684,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,98,67,66,23,5,20,14,68.02324661,10,33,29,56,43,85,461.2325041,8.484848485,3913.487914,217.4159952,0.153744168
2.516309726,93,62,62,17,4,22,13,68.07926053,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,93,67,67,8,4,18,15,61.71593127,10,34,30,58,44,88,480.4299824,8.529411765,4097.785144,227.6547302,0.160143327
2.080869066,90,64,64,24,5,17,12,70.7915402,9,19,18,35,28,53,254.7898109,8.289473684,2112.073432,117.3374129,0.08492994
2.080869066,92,64,64,27,5,17,12,70.66261466,9,22,20,39,31,59,292.2975823,7.977272727,2331.737532,129.540974,0.09743253
2.080869066,91,63,67,2,6,16,13,60.41568547,9,27,22,42,36,64,330.8752,7,2316.126401,128.6736889,0.110291733
2.080869066,90,64,64,24,5,17,12,70.7915402,9,19,18,35,28,53,254.7898109,8.289473684,2112.073432,117.3374129,0.08492994
2.054153908,104,73,76,24,5,20,15,66.83114483,9,28,28,53,37,81,421.9657226,8.517857143,3594.243744,199.680208,0.140655241
1.955341586,129,86,89,20,4,25,19,58.95448124,12,76,70,137,88,207,1337.102345,10.81578947,14461.81747,803.4343038,0.445700782
1.953817844,87,58,63,19,5,16,13,69.8828062,8,24,24,45,32,69,345,7.5,2587.5,143.75,0.115
1.953817844,72,49,52,5,4,16,6,68.9054745,8,17,12,23,25,35,162.5349666,5.411764706,879.6009959,48.866722,0.054178322
1.953817844,75,47,52,9,6,15,9,72.56032848,7,19,13,26,26,39,183.317149,4.789473684,877.992661,48.77737006,0.061105716
1.953817844,95,52,56,5,13,21,16,69.1687478,9,29,25,48,38,73,383.0987085,7.448275862,2853.424863,158.5236035,0.127699569
1.953817844,98,62,67,10,7,18,16,65.61360451,8,26,28,52,34,80,406.9970273,8,3255.976218,180.8875677,0.135665676
1.953817844,95,69,68,8,4,19,16,61.2385646,11,30,30,58,41,88,471.4645764,10.63333333,5013.239996,278.5133331,0.157154859
1.953817844,95,66,69,20,5,18,13,68.37823045,8,24,24,45,32,69,345,7.5,2587.5,143.75,0.115
1.942667314,81,56,57,15,7,15,9,71.14621693,9,27,21,39,36,60,310.1955001,6.5,2016.270751,112.0150417,0.1033985
1.942257808,65,44,45,10,6,13,5,75.52496489,7,19,12,22,26,34,159.8149504,4.052631579,647.671115,35.9817286,0.05327165
1.942257808,91,63,66,15,4,19,10,68.31097316,10,28,19,35,38,54,283.3880857,6.25,1771.17554,98.39864088,0.0944627
1.942257808,65,44,45,10,6,13,5,75.52496489,7,19,12,22,26,34,159.8149504,4.052631579,647.671115,35.9817286,0.05327165
1.942257808,94,66,69,16,4,19,11,67.40165712,10,31,21,39,41,60,321.45312,6.290322581,2022.043821,112.3357678,0.10715104
1.914214999,63,44,45,8,4,13,8,72.13923365,9,18,16,31,27,47,223.4797126,7.75,1731.967773,96.22043181,0.07449324
1.914214999,68,46,47,14,5,14,8,73.32725873,9,25,21,41,34,62,315.4226962,7.38,2327.819498,129.3233054,0.105140899
2.58786049,125,88,91,9,4,23,23,52.90112061,14,77,74,145,91,219,1425.207026,13.18181818,18786.81989,1043.712216,0.475069009
2.566138296,97,72,73,17,6,14,14,65.95688665,11,30,27,51,41,78,417.8890564,9.35,3907.262677,217.0701487,0.139296352
2.565706609,124,85,85,38,4,24,19,63.89461769,12,51,47,89,63,136,812.9100696,10.47058824,8511.646611,472.8692562,0.270970023
2.516309726,91,63,62,18,4,20,13,68.21273161,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,88,58,59,16,4,20,13,68.71614684,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,98,67,66,23,5,20,14,68.02324661,10,33,29,56,43,85,461.2325041,8.484848485,3913.487914,217.4159952,0.153744168
2.516309726,93,62,62,17,4,22,13,68.07926053,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,93,67,67,8,4,18,15,61.71593127,10,34,30,58,44,88,480.4299824,8.529411765,4097.785144,227.6547302,0.160143327
2.516309726,89,60,61,19,4,19,13,68.34430831,10,37,31,60,47,91,505.4675855,8.108108108,4098.385828,227.6881016,0.1684892
2.516309726,94,61,62,20,4,22,13,68.5359569,11,36,29,56,47,85,472.1400524,8.555555556,4039.420448,224.4122471,0.157380017
2.516309726,91,62,61,17,4,21,13,68.18064846,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,92,64,68,12,3,17,14,64.10122308,11,34,29,55,45,84,461.3156601,8.897058824,4104.352564,228.0195869,0.153771887
2.516309726,105,78,78,12,4,19,16,60.46655049,12,44,37,70,56,107,621.3869767,9.545454545,5931.421141,329.5233967,0.207128992
2.516309726,116,83,84,8,7,21,10.5,58.8702613,10,35,31,60,45,91,499.7586318,8.571428571,4283.645415,237.9803008,0.166586211
2.378423025,81,57,57,8,4,16,10,66.87941607,8,24,19,37,32,56,280,6.166666667,1726.666667,95.92592593,0.09333333
2.175165626,89,59,60,16,4,20,13,68.13896941,10,34,28,54,44,82,447.6733927,7.941176471,3555.053413,197.502967,0.149224464
2.098868102,98,68,69,18,4,18,12,65.6683711,11,43,36,71,54,107,615.7729627,9.081395349,5592.07772,310.6709844,0.205257654
2.080869066,90,64,64,24,5,17,12,70.7915402,9,19,18,35,28,53,254.7898109,8.289473684,2112.073432,117.3374129,0.08492994
2.080869066,92,64,64,27,5,17,12,70.66261466,9,22,20,39,31,59,292.2975823,7.977272727,2331.737532,129.540974,0.09743253
2.080869066,91,63,67,2,6,16,13,60.41568547,9,27,22,42,36,64,330.8752,7,2316.126401,128.6736889,0.110291733
2.080869066,90,64,64,24,5,17,12,70.7915402,9,19,18,35,28,53,254.7898109,8.289473684,2112.073432,117.3374129,0.08492994
2.080869066,87,63,64,5,6,14,12,63.87575636,9,22,20,39,31,59,292.2975823,7.977272727,2331.737532,129.540974,0.09743253
2.080869066,88,63,63,21,5,17,12,70.55665236,9,19,18,35,28,53,254.7898109,8.289473684,2112.073432,117.3374129,0.08492994
2.080869066,105,76,76,29,5,19,14,67.0606149,11,33,29,55,44,84,458.592256,9.166666667,4203.762346,233.5423526,0.152864085
2.080869066,95,67,67,29,5,17,13,69.7507462,9,25,22,43,34,65,330.6850847,7.74,2559.502555,142.194586,0.110228362
2.58786049,125,88,91,9,4,23,23,52.90112061,14,77,74,145,91,219,1425.207026,13.18181818,18786.81989,1043.712216,0.475069009
2.58786049,132,93,96,15,4,25,24,54.56759786,14,86,81,159,100,240,1594.525486,12.94186047,20636.12634,1146.451463,0.531508495
2.566138296,97,72,73,17,6,14,14,65.95688665,11,30,27,51,41,78,417.8890564,9.35,3907.262677,217.0701487,0.139296352
2.565706609,124,85,85,38,4,24,19,63.89461769,12,51,47,89,63,136,812.9100696,10.47058824,8511.646611,472.8692562,0.270970023
2.565706609,124,85,85,38,4,24,19,63.89461769,12,51,47,89,63,136,812.9100696,10.47058824,8511.646611,472.8692562,0.270970023
2.565706609,122,85,85,30,4,24,19,63.10028078,12,51,47,89,63,136,812.9100696,10.47058824,8511.646611,472.8692562,0.270970023
2.565706609,124,85,85,38,4,24,19,63.82826737,12,51,48,91,63,139,830.8419094,10.70588235,8894.895736,494.1608742,0.276947303
2.516309726,91,63,62,18,4,20,13,68.21273161,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,88,58,59,16,4,20,13,68.71614684,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,98,67,66,23,5,20,14,68.02324661,10,33,29,56,43,85,461.2325041,8.484848485,3913.487914,217.4159952,0.153744168
2.516309726,93,62,62,17,4,22,13,68.07926053,10,30,26,50,40,76,404.4665352,8.333333333,3370.55446,187.2530256,0.134822178
2.516309726,93,67,67,8,4,18,15,61.71593127,10,34,30,58,44,88,480.4299824,8.529411765,4097.785144,227.6547302,0.160143327
2.516309726,89,60,61,19,4,19,13,68.34430831,10,37,31,60,47,91,505.4675855,8.108108108,4098.385828,227.6881016,0.1684892
